Traffic_ID,Date,Time,Time_24Hr,Hour,Day_Of_Week,Is_Weekend,Is_Peak_Hour,Day_Part,Car_Count,Bike_Count,Bus_Count,Truck_Count,Total_Vehicles,PCU_Score,Congestion_Index,Heavy_Vehicle_Ratio,Bus_To_Car_Ratio,Traffic_Situation,Day_Type,Rush_Hour_Category,Commercial_Vehicle_Share,Car_Volume_Percentage
2526,27,7:15:00 AM,07:15:00,7,Friday,0,1,Morning,53,20,6,12,91,117.0,0.7,0.1978,0.1111,low,Weekday,Morning Rush (7-10 AM),0.1978,58.24
2527,27,7:30:00 AM,07:30:00,7,Friday,0,1,Morning,30,9,7,10,56,85.5,0.51,0.3036,0.2258,low,Weekday,Morning Rush (7-10 AM),0.3036,53.57
2528,27,7:45:00 AM,07:45:00,7,Friday,0,1,Morning,50,19,4,10,83,101.5,0.6,0.1687,0.0784,low,Weekday,Morning Rush (7-10 AM),0.1687,60.24
2529,27,8:00:00 AM,08:00:00,8,Friday,0,1,Morning,31,14,3,14,62,89.0,0.53,0.2742,0.0938,normal,Weekday,Morning Rush (7-10 AM),0.2742,50.0
2530,27,8:15:00 AM,08:15:00,8,Friday,0,1,Morning,28,18,5,10,61,82.0,0.49,0.2459,0.1724,low,Weekday,Morning Rush (7-10 AM),0.2459,45.9
2531,27,8:30:00 AM,08:30:00,8,Friday,0,1,Morning,31,15,4,12,62,86.5,0.51,0.2581,0.125,low,Weekday,Morning Rush (7-10 AM),0.2581,50.0
2532,27,8:45:00 AM,08:45:00,8,Friday,0,1,Morning,52,19,0,10,81,91.5,0.54,0.1235,0.0,low,Weekday,Morning Rush (7-10 AM),0.1235,64.2
2533,27,9:00:00 AM,09:00:00,9,Friday,0,0,Morning,42,9,2,13,66,91.5,0.54,0.2273,0.0465,normal,Weekday,Morning Rush (7-10 AM),0.2273,63.64
2534,27,9:15:00 AM,09:15:00,9,Friday,0,0,Morning,151,55,27,2,235,265.5,1.58,0.1234,0.1776,heavy,Weekday,Morning Rush (7-10 AM),0.1234,64.26
2535,27,9:30:00 AM,09:30:00,9,Friday,0,0,Morning,180,69,29,1,279,304.5,1.81,0.1075,0.1602,heavy,Weekday,Morning Rush (7-10 AM),0.1075,64.52
2536,27,9:45:00 AM,09:45:00,9,Friday,0,0,Morning,149,41,23,3,216,247.5,1.47,0.1204,0.1533,heavy,Weekday,Morning Rush (7-10 AM),0.1204,68.98
2537,27,10:00:00 AM,10:00:00,10,Friday,0,0,Morning,167,60,27,3,257,287.0,1.71,0.1167,0.1607,heavy,Weekday,Morning Rush (7-10 AM),0.1167,64.98
2538,27,10:15:00 AM,10:15:00,10,Friday,0,0,Morning,134,45,22,3,204,231.5,1.38,0.1225,0.163,heavy,Weekday,Morning Rush (7-10 AM),0.1225,65.69
2539,27,10:30:00 AM,10:30:00,10,Friday,0,0,Morning,180,62,26,4,272,301.0,1.79,0.1103,0.1436,heavy,Weekday,Morning Rush (7-10 AM),0.1103,66.18
2540,27,10:45:00 AM,10:45:00,10,Friday,0,0,Morning,156,54,25,3,238,267.0,1.59,0.1176,0.1592,heavy,Weekday,Morning Rush (7-10 AM),0.1176,65.55
2541,27,11:00:00 AM,11:00:00,11,Friday,0,0,Morning,171,60,18,1,250,258.0,1.54,0.076,0.1047,heavy,Weekday,Off-Peak Hours,0.076,68.4
2542,27,11:15:00 AM,11:15:00,11,Friday,0,0,Morning,174,53,10,3,240,239.5,1.43,0.0542,0.0571,heavy,Weekday,Off-Peak Hours,0.0542,72.5
2543,27,11:30:00 AM,11:30:00,11,Friday,0,0,Morning,154,61,16,3,234,241.5,1.44,0.0812,0.1032,heavy,Weekday,Off-Peak Hours,0.0812,65.81
2544,27,11:45:00 AM,11:45:00,11,Friday,0,0,Morning,161,53,11,1,226,223.5,1.33,0.0531,0.0679,heavy,Weekday,Off-Peak Hours,0.0531,71.24
2545,27,12:00:00 PM,12:00:00,12,Friday,0,0,Afternoon,148,48,13,2,211,217.0,1.29,0.0711,0.0872,heavy,Weekday,Off-Peak Hours,0.0711,70.14
2546,27,12:15:00 PM,12:15:00,12,Friday,0,0,Afternoon,136,60,27,2,225,253.0,1.51,0.1289,0.1971,heavy,Weekday,Off-Peak Hours,0.1289,60.44
2547,27,12:30:00 PM,12:30:00,12,Friday,0,0,Afternoon,143,68,16,0,227,225.0,1.34,0.0705,0.1111,heavy,Weekday,Off-Peak Hours,0.0705,63.0
2548,27,12:45:00 PM,12:45:00,12,Friday,0,0,Afternoon,152,51,22,2,227,249.5,1.49,0.1057,0.1438,heavy,Weekday,Off-Peak Hours,0.1057,66.96
2549,27,1:00:00 PM,13:00:00,13,Friday,0,0,Afternoon,132,58,15,4,209,218.0,1.3,0.0909,0.1128,heavy,Weekday,Off-Peak Hours,0.0909,63.16
2550,27,1:15:00 PM,13:15:00,13,Friday,0,0,Afternoon,155,58,15,4,232,241.0,1.43,0.0819,0.0962,heavy,Weekday,Off-Peak Hours,0.0819,66.81
2551,27,1:30:00 PM,13:30:00,13,Friday,0,0,Afternoon,144,62,12,3,221,220.0,1.31,0.0679,0.0828,heavy,Weekday,Off-Peak Hours,0.0679,65.16
2552,27,1:45:00 PM,13:45:00,13,Friday,0,0,Afternoon,161,51,20,1,233,249.5,1.49,0.0901,0.1235,heavy,Weekday,Off-Peak Hours,0.0901,69.1
2553,27,2:00:00 PM,14:00:00,14,Friday,0,0,Afternoon,137,46,13,2,198,205.0,1.22,0.0758,0.0942,heavy,Weekday,Off-Peak Hours,0.0758,69.19
2554,27,2:15:00 PM,14:15:00,14,Friday,0,0,Afternoon,149,61,16,1,227,230.5,1.37,0.0749,0.1067,heavy,Weekday,Off-Peak Hours,0.0749,65.64
2555,27,2:30:00 PM,14:30:00,14,Friday,0,0,Afternoon,158,46,20,1,225,244.0,1.45,0.0933,0.1258,heavy,Weekday,Off-Peak Hours,0.0933,70.22
2556,27,2:45:00 PM,14:45:00,14,Friday,0,0,Afternoon,134,65,22,0,221,232.5,1.38,0.0995,0.163,heavy,Weekday,Off-Peak Hours,0.0995,60.63
2557,27,3:00:00 PM,15:00:00,15,Friday,0,0,Afternoon,134,65,10,2,211,202.5,1.21,0.0569,0.0741,heavy,Weekday,Off-Peak Hours,0.0569,63.51
2558,27,3:15:00 PM,15:15:00,15,Friday,0,0,Afternoon,73,24,4,0,101,97.0,0.58,0.0396,0.0541,low,Weekday,Off-Peak Hours,0.0396,72.28
2559,27,3:30:00 PM,15:30:00,15,Friday,0,0,Afternoon,64,23,21,1,109,141.5,0.84,0.2018,0.3231,normal,Weekday,Off-Peak Hours,0.2018,58.72
2560,27,3:45:00 PM,15:45:00,15,Friday,0,0,Afternoon,51,27,25,2,105,145.5,0.87,0.2571,0.4808,normal,Weekday,Off-Peak Hours,0.2571,48.57
2561,27,4:00:00 PM,16:00:00,16,Friday,0,1,Afternoon,80,22,17,0,119,142.0,0.85,0.1429,0.2099,normal,Weekday,Evening Rush (4-7 PM),0.1429,67.23
2562,27,4:15:00 PM,16:15:00,16,Friday,0,1,Afternoon,61,26,8,0,95,98.0,0.58,0.0842,0.129,low,Weekday,Evening Rush (4-7 PM),0.0842,64.21
2563,27,4:30:00 PM,16:30:00,16,Friday,0,1,Afternoon,75,24,8,0,107,111.0,0.66,0.0748,0.1053,low,Weekday,Evening Rush (4-7 PM),0.0748,70.09
2564,27,4:45:00 PM,16:45:00,16,Friday,0,1,Afternoon,82,20,15,2,119,143.0,0.85,0.1429,0.1807,normal,Weekday,Evening Rush (4-7 PM),0.1429,68.91
2565,27,5:00:00 PM,17:00:00,17,Friday,0,1,Evening,53,28,21,1,103,133.0,0.79,0.2136,0.3889,normal,Weekday,Evening Rush (4-7 PM),0.2136,51.46
2566,27,5:15:00 PM,17:15:00,17,Friday,0,1,Evening,68,29,14,0,111,124.5,0.74,0.1261,0.2029,low,Weekday,Evening Rush (4-7 PM),0.1261,61.26
2567,27,5:30:00 PM,17:30:00,17,Friday,0,1,Evening,63,28,22,0,113,143.0,0.85,0.1947,0.3438,normal,Weekday,Evening Rush (4-7 PM),0.1947,55.75
2568,27,5:45:00 PM,17:45:00,17,Friday,0,1,Evening,76,30,20,1,127,154.0,0.92,0.1654,0.2597,normal,Weekday,Evening Rush (4-7 PM),0.1654,59.84
2569,27,6:00:00 PM,18:00:00,18,Friday,0,1,Evening,66,23,10,0,99,107.5,0.64,0.101,0.1493,low,Weekday,Evening Rush (4-7 PM),0.101,66.67
2570,27,6:15:00 PM,18:15:00,18,Friday,0,1,Evening,50,23,1,0,74,64.5,0.38,0.0135,0.0196,low,Weekday,Evening Rush (4-7 PM),0.0135,67.57
2571,27,6:30:00 PM,18:30:00,18,Friday,0,1,Evening,60,29,22,2,113,146.5,0.87,0.2124,0.3607,normal,Weekday,Evening Rush (4-7 PM),0.2124,53.1
2572,27,6:45:00 PM,18:45:00,18,Friday,0,1,Evening,75,26,11,0,112,121.0,0.72,0.0982,0.1447,normal,Weekday,Evening Rush (4-7 PM),0.0982,66.96
2573,27,7:00:00 PM,19:00:00,19,Friday,0,0,Evening,81,22,18,2,123,152.0,0.9,0.1626,0.2195,normal,Weekday,Evening Rush (4-7 PM),0.1626,65.85
2574,27,7:15:00 PM,19:15:00,19,Friday,0,0,Evening,33,6,0,4,43,48.0,0.29,0.093,0.0,low,Weekday,Evening Rush (4-7 PM),0.093,76.74
2575,27,7:30:00 PM,19:30:00,19,Friday,0,0,Evening,21,5,6,15,47,86.5,0.51,0.4468,0.2727,normal,Weekday,Evening Rush (4-7 PM),0.4468,44.68
2576,27,7:45:00 PM,19:45:00,19,Friday,0,0,Evening,22,7,1,2,32,34.5,0.21,0.0938,0.0435,low,Weekday,Evening Rush (4-7 PM),0.0937,68.75
2577,27,8:00:00 PM,20:00:00,20,Friday,0,0,Evening,31,6,0,15,52,79.0,0.47,0.2885,0.0,normal,Weekday,Night Freight (8-11 PM),0.2885,59.62
2578,27,8:15:00 PM,20:15:00,20,Friday,0,0,Evening,41,8,3,2,54,60.0,0.36,0.0926,0.0714,low,Weekday,Night Freight (8-11 PM),0.0926,75.93
2579,27,8:30:00 PM,20:30:00,20,Friday,0,0,Evening,24,6,5,11,46,75.0,0.45,0.3478,0.2,low,Weekday,Night Freight (8-11 PM),0.3478,52.17
2580,27,8:45:00 PM,20:45:00,20,Friday,0,0,Evening,45,6,6,10,67,96.0,0.57,0.2388,0.1304,low,Weekday,Night Freight (8-11 PM),0.2388,67.16
2581,27,9:00:00 PM,21:00:00,21,Friday,0,0,Evening,24,11,6,2,43,53.5,0.32,0.186,0.24,low,Weekday,Night Freight (8-11 PM),0.186,55.81
2582,27,9:15:00 PM,21:15:00,21,Friday,0,0,Evening,47,6,2,12,67,92.0,0.55,0.209,0.0417,low,Weekday,Night Freight (8-11 PM),0.209,70.15
2583,27,9:30:00 PM,21:30:00,21,Friday,0,0,Evening,46,1,1,4,52,61.5,0.37,0.0962,0.0213,low,Weekday,Night Freight (8-11 PM),0.0962,88.46
2584,27,9:45:00 PM,21:45:00,21,Friday,0,0,Evening,26,3,2,3,34,42.5,0.25,0.1471,0.0741,low,Weekday,Night Freight (8-11 PM),0.1471,76.47
2585,27,10:00:00 PM,22:00:00,22,Friday,0,0,Night,20,4,0,39,63,139.0,0.83,0.619,0.0,normal,Weekday,Night Freight (8-11 PM),0.619,31.75
2586,27,10:15:00 PM,22:15:00,22,Friday,0,0,Night,20,1,1,27,49,104.5,0.62,0.5714,0.0476,normal,Weekday,Night Freight (8-11 PM),0.5714,40.82
2587,27,10:30:00 PM,22:30:00,22,Friday,0,0,Night,19,0,1,17,37,73.0,0.43,0.4865,0.05,normal,Weekday,Night Freight (8-11 PM),0.4865,51.35
2588,27,10:45:00 PM,22:45:00,22,Friday,0,0,Night,11,3,1,19,34,72.5,0.43,0.5882,0.0833,normal,Weekday,Night Freight (8-11 PM),0.5882,32.35
2589,27,11:00:00 PM,23:00:00,23,Friday,0,0,Night,17,5,1,31,54,115.5,0.69,0.5926,0.0556,normal,Weekday,Night Freight (8-11 PM),0.5926,31.48
2590,27,11:15:00 PM,23:15:00,23,Friday,0,0,Night,19,4,0,12,35,57.0,0.34,0.3429,0.0,low,Weekday,Night Freight (8-11 PM),0.3429,54.29
2591,27,11:30:00 PM,23:30:00,23,Friday,0,0,Night,11,1,0,38,50,125.5,0.75,0.76,0.0,normal,Weekday,Night Freight (8-11 PM),0.76,22.0
2592,27,11:45:00 PM,23:45:00,23,Friday,0,0,Night,12,0,0,17,29,63.0,0.38,0.5862,0.0,normal,Weekday,Night Freight (8-11 PM),0.5862,41.38
2593,28,12:00:00 AM,00:00:00,0,Saturday,1,0,Night,18,0,0,27,45,99.0,0.59,0.6,0.0,normal,Weekend,Off-Peak Hours,0.6,40.0
2594,28,12:15:00 AM,00:15:00,0,Saturday,1,0,Night,19,4,0,14,37,63.0,0.38,0.3784,0.0,normal,Weekend,Off-Peak Hours,0.3784,51.35
2595,28,12:30:00 AM,00:30:00,0,Saturday,1,0,Night,13,2,0,28,43,98.0,0.58,0.6512,0.0,normal,Weekend,Off-Peak Hours,0.6512,30.23
2596,28,12:45:00 AM,00:45:00,0,Saturday,1,0,Night,18,4,1,23,46,92.0,0.55,0.5217,0.0526,normal,Weekend,Off-Peak Hours,0.5217,39.13
2597,28,1:00:00 AM,01:00:00,1,Saturday,1,0,Night,20,0,0,11,31,53.0,0.32,0.3548,0.0,low,Weekend,Off-Peak Hours,0.3548,64.52
2598,28,1:15:00 AM,01:15:00,1,Saturday,1,0,Night,11,4,1,22,38,82.0,0.49,0.6053,0.0833,normal,Weekend,Off-Peak Hours,0.6053,28.95
2599,28,1:30:00 AM,01:30:00,1,Saturday,1,0,Night,15,2,0,18,35,70.0,0.42,0.5143,0.0,normal,Weekend,Off-Peak Hours,0.5143,42.86
2600,28,1:45:00 AM,01:45:00,1,Saturday,1,0,Night,16,3,0,34,53,119.5,0.71,0.6415,0.0,normal,Weekend,Off-Peak Hours,0.6415,30.19
2601,28,2:00:00 AM,02:00:00,2,Saturday,1,0,Night,11,2,0,18,31,66.0,0.39,0.5806,0.0,normal,Weekend,Off-Peak Hours,0.5806,35.48
2602,28,2:15:00 AM,02:15:00,2,Saturday,1,0,Night,17,4,1,38,60,136.0,0.81,0.65,0.0556,normal,Weekend,Off-Peak Hours,0.65,28.33
2603,28,2:30:00 AM,02:30:00,2,Saturday,1,0,Night,20,4,1,28,53,109.0,0.65,0.5472,0.0476,normal,Weekend,Off-Peak Hours,0.5472,37.74
2604,28,2:45:00 AM,02:45:00,2,Saturday,1,0,Night,19,0,1,37,57,133.0,0.79,0.6667,0.05,normal,Weekend,Off-Peak Hours,0.6667,33.33
2605,28,3:00:00 AM,03:00:00,3,Saturday,1,0,Night,10,2,1,34,47,116.0,0.69,0.7447,0.0909,normal,Weekend,Off-Peak Hours,0.7447,21.28
2606,28,3:15:00 AM,03:15:00,3,Saturday,1,0,Night,19,0,0,17,36,70.0,0.42,0.4722,0.0,normal,Weekend,Off-Peak Hours,0.4722,52.78
2607,28,3:30:00 AM,03:30:00,3,Saturday,1,0,Night,15,0,0,30,45,105.0,0.63,0.6667,0.0,normal,Weekend,Off-Peak Hours,0.6667,33.33
2608,28,3:45:00 AM,03:45:00,3,Saturday,1,0,Night,10,2,0,31,43,104.0,0.62,0.7209,0.0,normal,Weekend,Off-Peak Hours,0.7209,23.26
2609,28,4:00:00 AM,04:00:00,4,Saturday,1,0,Night,18,3,0,17,38,70.5,0.42,0.4474,0.0,normal,Weekend,Off-Peak Hours,0.4474,47.37
2610,28,4:15:00 AM,04:15:00,4,Saturday,1,0,Night,97,22,4,18,141,174.0,1.04,0.156,0.0408,normal,Weekend,Off-Peak Hours,0.156,68.79
2611,28,4:30:00 AM,04:30:00,4,Saturday,1,0,Night,111,12,9,17,149,195.0,1.16,0.1745,0.0804,normal,Weekend,Off-Peak Hours,0.1745,74.5
2612,28,4:45:00 AM,04:45:00,4,Saturday,1,0,Night,108,10,5,17,140,179.0,1.07,0.1571,0.0459,normal,Weekend,Off-Peak Hours,0.1571,77.14
2613,28,5:00:00 AM,05:00:00,5,Saturday,1,0,Morning,74,24,10,20,128,176.0,1.05,0.2344,0.1333,normal,Weekend,Off-Peak Hours,0.2344,57.81
2614,28,5:15:00 AM,05:15:00,5,Saturday,1,0,Morning,114,4,8,20,146,200.0,1.19,0.1918,0.0696,normal,Weekend,Off-Peak Hours,0.1918,78.08
2615,28,5:30:00 AM,05:30:00,5,Saturday,1,0,Morning,91,16,5,11,123,147.0,0.88,0.1301,0.0543,normal,Weekend,Off-Peak Hours,0.1301,73.98
2616,28,5:45:00 AM,05:45:00,5,Saturday,1,0,Morning,66,3,9,19,97,151.5,0.9,0.2887,0.1343,normal,Weekend,Off-Peak Hours,0.2887,68.04
2617,28,6:00:00 AM,06:00:00,6,Saturday,1,1,Morning,104,32,23,5,164,204.0,1.21,0.1707,0.219,normal,Weekend,Off-Peak Hours,0.1707,63.41
2618,28,6:15:00 AM,06:15:00,6,Saturday,1,1,Morning,128,18,31,3,180,239.0,1.42,0.1889,0.2403,heavy,Weekend,Off-Peak Hours,0.1889,71.11
2619,28,6:30:00 AM,06:30:00,6,Saturday,1,1,Morning,127,24,27,0,178,220.0,1.31,0.1517,0.2109,heavy,Weekend,Off-Peak Hours,0.1517,71.35
2620,28,6:45:00 AM,06:45:00,6,Saturday,1,1,Morning,130,31,22,0,183,211.5,1.26,0.1202,0.1679,heavy,Weekend,Off-Peak Hours,0.1202,71.04
2621,28,7:00:00 AM,07:00:00,7,Saturday,1,1,Morning,108,13,38,1,160,231.5,1.38,0.2438,0.3486,high,Weekend,Morning Rush (7-10 AM),0.2437,67.5
2622,28,7:15:00 AM,07:15:00,7,Saturday,1,1,Morning,116,22,37,2,177,244.0,1.45,0.2203,0.3162,heavy,Weekend,Morning Rush (7-10 AM),0.2203,65.54
2623,28,7:30:00 AM,07:30:00,7,Saturday,1,1,Morning,143,28,27,4,202,250.0,1.49,0.1535,0.1875,heavy,Weekend,Morning Rush (7-10 AM),0.1535,70.79
2624,28,7:45:00 AM,07:45:00,7,Saturday,1,1,Morning,118,32,21,5,176,212.0,1.26,0.1477,0.1765,heavy,Weekend,Morning Rush (7-10 AM),0.1477,67.05
2625,28,8:00:00 AM,08:00:00,8,Saturday,1,1,Morning,121,35,32,0,188,234.5,1.4,0.1702,0.2623,heavy,Weekend,Morning Rush (7-10 AM),0.1702,64.36
2626,28,8:15:00 AM,08:15:00,8,Saturday,1,1,Morning,109,28,39,2,178,246.0,1.46,0.2303,0.3545,heavy,Weekend,Morning Rush (7-10 AM),0.2303,61.24
2627,28,8:30:00 AM,08:30:00,8,Saturday,1,1,Morning,135,11,23,5,174,224.5,1.34,0.1609,0.1691,heavy,Weekend,Morning Rush (7-10 AM),0.1609,77.59
2628,28,8:45:00 AM,08:45:00,8,Saturday,1,1,Morning,100,30,29,2,161,208.0,1.24,0.1925,0.2871,high,Weekend,Morning Rush (7-10 AM),0.1925,62.11
2629,28,9:00:00 AM,09:00:00,9,Saturday,1,0,Morning,138,32,26,4,200,244.0,1.45,0.15,0.1871,heavy,Weekend,Morning Rush (7-10 AM),0.15,69.0
2630,28,9:15:00 AM,09:15:00,9,Saturday,1,0,Morning,29,9,21,23,82,165.5,0.99,0.5366,0.7,normal,Weekend,Morning Rush (7-10 AM),0.5366,35.37
2631,28,9:30:00 AM,09:30:00,9,Saturday,1,0,Morning,36,17,7,30,90,155.5,0.93,0.4111,0.1892,normal,Weekend,Morning Rush (7-10 AM),0.4111,40.0
2632,28,9:45:00 AM,09:45:00,9,Saturday,1,0,Morning,42,9,37,28,116,241.5,1.44,0.5603,0.8605,high,Weekend,Morning Rush (7-10 AM),0.5603,36.21
2633,28,10:00:00 AM,10:00:00,10,Saturday,1,0,Morning,80,6,12,6,104,137.0,0.82,0.1731,0.1481,low,Weekend,Morning Rush (7-10 AM),0.1731,76.92
2634,28,10:15:00 AM,10:15:00,10,Saturday,1,0,Morning,37,21,28,6,92,149.5,0.89,0.3696,0.7368,normal,Weekend,Morning Rush (7-10 AM),0.3696,40.22
2635,28,10:30:00 AM,10:30:00,10,Saturday,1,0,Morning,44,17,27,30,118,223.5,1.33,0.4831,0.6,high,Weekend,Morning Rush (7-10 AM),0.4831,37.29
2636,28,10:45:00 AM,10:45:00,10,Saturday,1,0,Morning,25,12,13,5,55,85.0,0.51,0.3273,0.5,low,Weekend,Morning Rush (7-10 AM),0.3273,45.45
2637,28,11:00:00 AM,11:00:00,11,Saturday,1,0,Morning,36,9,9,30,84,157.5,0.94,0.4643,0.2432,normal,Weekend,Off-Peak Hours,0.4643,42.86
2638,28,11:15:00 AM,11:15:00,11,Saturday,1,0,Morning,63,7,10,29,109,183.5,1.09,0.3578,0.1562,normal,Weekend,Off-Peak Hours,0.3578,57.8
2639,28,11:30:00 AM,11:30:00,11,Saturday,1,0,Morning,20,5,13,22,60,127.5,0.76,0.5833,0.619,normal,Weekend,Off-Peak Hours,0.5833,33.33
2640,28,11:45:00 AM,11:45:00,11,Saturday,1,0,Morning,53,8,6,23,90,144.0,0.86,0.3222,0.1111,normal,Weekend,Off-Peak Hours,0.3222,58.89
2641,28,12:00:00 PM,12:00:00,12,Saturday,1,0,Afternoon,41,7,5,26,79,137.5,0.82,0.3924,0.119,normal,Weekend,Off-Peak Hours,0.3924,51.9
2642,28,12:15:00 PM,12:15:00,12,Saturday,1,0,Afternoon,36,9,13,29,87,166.5,0.99,0.4828,0.3514,normal,Weekend,Off-Peak Hours,0.4828,41.38
2643,28,12:30:00 PM,12:30:00,12,Saturday,1,0,Afternoon,65,10,8,22,105,160.0,0.95,0.2857,0.1212,normal,Weekend,Off-Peak Hours,0.2857,61.9
2644,28,12:45:00 PM,12:45:00,12,Saturday,1,0,Afternoon,55,6,5,27,93,154.0,0.92,0.3441,0.0893,normal,Weekend,Off-Peak Hours,0.3441,59.14
2645,28,1:00:00 PM,13:00:00,13,Saturday,1,0,Afternoon,63,8,15,30,116,202.0,1.2,0.3879,0.2344,high,Weekend,Off-Peak Hours,0.3879,54.31
2646,28,1:15:00 PM,13:15:00,13,Saturday,1,0,Afternoon,19,26,32,18,95,182.0,1.08,0.5263,1.6,normal,Weekend,Off-Peak Hours,0.5263,20.0
2647,28,1:30:00 PM,13:30:00,13,Saturday,1,0,Afternoon,84,11,11,9,115,149.5,0.89,0.1739,0.1294,normal,Weekend,Off-Peak Hours,0.1739,73.04
2648,28,1:45:00 PM,13:45:00,13,Saturday,1,0,Afternoon,110,23,34,9,176,250.5,1.49,0.2443,0.3063,heavy,Weekend,Off-Peak Hours,0.2443,62.5
2649,28,2:00:00 PM,14:00:00,14,Saturday,1,0,Afternoon,46,20,18,5,89,125.0,0.74,0.2584,0.383,normal,Weekend,Off-Peak Hours,0.2584,51.69
2650,28,2:15:00 PM,14:15:00,14,Saturday,1,0,Afternoon,67,12,10,20,109,163.0,0.97,0.2752,0.1471,normal,Weekend,Off-Peak Hours,0.2752,61.47
2651,28,2:30:00 PM,14:30:00,14,Saturday,1,0,Afternoon,42,25,20,19,106,171.5,1.02,0.3679,0.4651,normal,Weekend,Off-Peak Hours,0.3679,39.62
2652,28,2:45:00 PM,14:45:00,14,Saturday,1,0,Afternoon,87,17,18,6,128,167.5,1.0,0.1875,0.2045,normal,Weekend,Off-Peak Hours,0.1875,67.97
2653,28,3:00:00 PM,15:00:00,15,Saturday,1,0,Afternoon,45,24,31,11,111,183.0,1.09,0.3784,0.6739,normal,Weekend,Off-Peak Hours,0.3784,40.54
2654,28,3:15:00 PM,15:15:00,15,Saturday,1,0,Afternoon,80,26,35,6,147,216.0,1.29,0.2789,0.4321,high,Weekend,Off-Peak Hours,0.2789,54.42
2655,28,3:30:00 PM,15:30:00,15,Saturday,1,0,Afternoon,83,18,6,15,122,155.0,0.92,0.1721,0.0714,normal,Weekend,Off-Peak Hours,0.1721,68.03
2656,28,3:45:00 PM,15:45:00,15,Saturday,1,0,Afternoon,68,19,15,11,113,155.5,0.93,0.2301,0.2174,normal,Weekend,Off-Peak Hours,0.2301,60.18
2657,28,4:00:00 PM,16:00:00,16,Saturday,1,1,Afternoon,101,37,48,9,195,290.5,1.73,0.2923,0.4706,heavy,Weekend,Evening Rush (4-7 PM),0.2923,51.79
2658,28,4:15:00 PM,16:15:00,16,Saturday,1,1,Afternoon,149,32,29,10,220,282.0,1.68,0.1773,0.1933,heavy,Weekend,Evening Rush (4-7 PM),0.1773,67.73
2659,28,4:30:00 PM,16:30:00,16,Saturday,1,1,Afternoon,136,21,33,9,199,272.5,1.62,0.2111,0.2409,heavy,Weekend,Evening Rush (4-7 PM),0.2111,68.34
2660,28,4:45:00 PM,16:45:00,16,Saturday,1,1,Afternoon,105,20,23,7,155,205.0,1.22,0.1935,0.217,normal,Weekend,Evening Rush (4-7 PM),0.1935,67.74
2661,28,5:00:00 PM,17:00:00,17,Saturday,1,1,Evening,125,12,20,8,165,215.0,1.28,0.1697,0.1587,normal,Weekend,Evening Rush (4-7 PM),0.1697,75.76
2662,28,5:15:00 PM,17:15:00,17,Saturday,1,1,Evening,125,14,26,5,170,225.0,1.34,0.1824,0.2063,heavy,Weekend,Evening Rush (4-7 PM),0.1824,73.53
2663,28,5:30:00 PM,17:30:00,17,Saturday,1,1,Evening,118,28,23,8,177,225.0,1.34,0.1751,0.1933,heavy,Weekend,Evening Rush (4-7 PM),0.1751,66.67
2664,28,5:45:00 PM,17:45:00,17,Saturday,1,1,Evening,114,32,45,6,197,283.0,1.68,0.2589,0.3913,heavy,Weekend,Evening Rush (4-7 PM),0.2589,57.87
2665,28,6:00:00 PM,18:00:00,18,Saturday,1,1,Evening,123,37,46,8,214,303.5,1.81,0.2523,0.371,heavy,Weekend,Evening Rush (4-7 PM),0.2523,57.48
2666,28,6:15:00 PM,18:15:00,18,Saturday,1,1,Evening,115,23,22,7,167,213.5,1.27,0.1737,0.1897,normal,Weekend,Evening Rush (4-7 PM),0.1737,68.86
2667,28,6:30:00 PM,18:30:00,18,Saturday,1,1,Evening,111,25,35,10,181,258.5,1.54,0.2486,0.3125,heavy,Weekend,Evening Rush (4-7 PM),0.2486,61.33
2668,28,6:45:00 PM,18:45:00,18,Saturday,1,1,Evening,66,8,11,9,94,130.0,0.77,0.2128,0.1642,low,Weekend,Evening Rush (4-7 PM),0.2128,70.21
2669,28,7:00:00 PM,19:00:00,19,Saturday,1,0,Evening,103,12,17,23,155,229.0,1.36,0.2581,0.1635,high,Weekend,Evening Rush (4-7 PM),0.2581,66.45
2670,28,7:15:00 PM,19:15:00,19,Saturday,1,0,Evening,94,14,14,24,146,215.0,1.28,0.2603,0.1474,high,Weekend,Evening Rush (4-7 PM),0.2603,64.38
2671,28,7:30:00 PM,19:30:00,19,Saturday,1,0,Evening,105,23,15,18,161,215.5,1.28,0.205,0.1415,normal,Weekend,Evening Rush (4-7 PM),0.205,65.22
2672,28,7:45:00 PM,19:45:00,19,Saturday,1,0,Evening,53,22,14,35,124,211.0,1.26,0.3952,0.2593,high,Weekend,Evening Rush (4-7 PM),0.3952,42.74
2673,28,8:00:00 PM,20:00:00,20,Saturday,1,0,Evening,74,10,12,32,128,211.0,1.26,0.3438,0.16,high,Weekend,Night Freight (8-11 PM),0.3437,57.81
2674,28,8:15:00 PM,20:15:00,20,Saturday,1,0,Evening,71,24,15,26,136,206.0,1.23,0.3015,0.2083,high,Weekend,Night Freight (8-11 PM),0.3015,52.21
2675,28,8:30:00 PM,20:30:00,20,Saturday,1,0,Evening,61,21,15,32,129,212.5,1.27,0.3643,0.2419,high,Weekend,Night Freight (8-11 PM),0.3643,47.29
